State,Year,Mechanism,Race,Deaths,Population,Crude Rate,Age-Adjusted Rate,Years of Potential Life Lost
Arizona,2005,"Pedestrian, other",Black,--,"243,074",--,--,--
Arizona,2005,"Pedestrian, other",American Indian / Alaska Native,--,"316,197",--,--,--
Arizona,2005,"Transport, other land",White,34,"5,111,992",0.67,0.66,748
Arizona,2005,"Transport, other land",American Indian / Alaska Native,--,"316,197",--,--,--
Arizona,2005,"Transport, other land",Asian / HI Native / Pac. Islander,--,"167,814",--,--,--
Arizona,2005,"Transport, other (excl. drown by water transp)",White,17**,"5,111,992",0.33**,0.35**,432
Arizona,2005,Other specified and classifiable,White,60,"5,111,992",1.17,1.21,"1,608"
Arizona,2005,Other specified and classifiable,Black,--,"243,074",--,--,--
Arizona,2005,Other specified and classifiable,American Indian / Alaska Native,--,"316,197",--,--,--
Arizona,2005,Other specified / NEC,White,43,"5,111,992",0.84,0.78,811
Arizona,2005,Other specified / NEC,American Indian / Alaska Native,--,"316,197",--,--,--
Arizona,2005,Unspecified,White,149,"5,111,992",2.92,2.72,"2,121"
Arizona,2005,Unspecified,Black,--,"243,074",--,--,--
Arizona,2005,Unspecified,American Indian / Alaska Native,15**,"316,197",4.74**,5.66**,357
Arizona,2005,Unspecified,Asian / HI Native / Pac. Islander,--,"167,814",--,--,--
Arizona,2004,Cut/Pierce,White,58,"4,965,804",1.17,1.18,"1,596"
Arizona,2004,Cut/Pierce,Black,--,"226,956",--,--,--
Arizona,2004,Cut/Pierce,American Indian / Alaska Native,14**,"306,256",4.57**,4.65**,459
Arizona,2004,Drowning (includes water transport),White,99,"4,965,804",1.99,1.93,"2,877"
Arizona,2004,Drowning (includes water transport),Black,--,"226,956",--,--,--
Arizona,2004,Drowning (includes water transport),American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,Drowning (includes water transport),Asian / HI Native / Pac. Islander,--,"153,388",--,--,--
Arizona,2004,Fall,White,507,"4,965,804",10.21,9.84,"1,181"
Arizona,2004,Fall,Black,--,"226,956",--,--,--
Arizona,2004,Fall,American Indian / Alaska Native,24,"306,256",7.84,15.24,231
Arizona,2004,Fall,Asian / HI Native / Pac. Islander,--,"153,388",--,--,--
Arizona,2004,Fire/Flame,White,33,"4,965,804",0.67,0.65,415
Arizona,2004,Fire/Flame,Black,--,"226,956",--,--,--
Arizona,2004,Fire/Flame,American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,Hot object/Substance,White,--,"4,965,804",--,--,--
Arizona,2004,Firearm,White,809,"4,965,804",16.29,16.15,"19,404"
Arizona,2004,Firearm,Black,46,"226,956",20.27,19.6,"1,500"
Arizona,2004,Firearm,American Indian / Alaska Native,41,"306,256",13.39,12.54,"1,511"
Arizona,2004,Firearm,Asian / HI Native / Pac. Islander,--,"153,388",--,--,--
Arizona,2004,Machinery,White,--,"4,965,804",--,--,--
Arizona,2004,Natural/Environmental,White,62,"4,965,804",1.25,0.84,949
Arizona,2004,Natural/Environmental,Black,--,"226,956",--,--,--
Arizona,2004,Natural/Environmental,American Indian / Alaska Native,12**,"306,256",3.92**,4.64**,152
Arizona,2004,Drug Poisoning,White,682,"4,965,804",13.73,14.21,"15,027"
Arizona,2004,Drug Poisoning,Black,24,"226,956",10.58,12.43,475
Arizona,2004,Drug Poisoning,American Indian / Alaska Native,37,"306,256",12.08,12.8,"1,025"
Arizona,2004,Drug Poisoning,Asian / HI Native / Pac. Islander,--,"153,388",--,--,--
Arizona,2004,Non-Drug Poisoning,White,51,"4,965,804",1.03,1.04,"1,114"
Arizona,2004,Non-Drug Poisoning,Black,--,"226,956",--,--,--
Arizona,2004,Non-Drug Poisoning,American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,Struck by / against,White,11**,"4,965,804",0.22**,0.23**,219
Arizona,2004,Struck by / against,American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,Suffocation,White,233,"4,965,804",4.69,4.72,"5,529"
Arizona,2004,Suffocation,Black,--,"226,956",--,--,--
Arizona,2004,Suffocation,American Indian / Alaska Native,44,"306,256",14.37,16.14,"1,419"
Arizona,2004,Suffocation,Asian / HI Native / Pac. Islander,--,"153,388",--,--,--
Arizona,2004,"Motor vehicle, traffic",White,893,"4,965,804",17.98,17.71,"22,795"
Arizona,2004,"Motor vehicle, traffic",Black,34,"226,956",14.98,14.05,"1,194"
Arizona,2004,"Motor vehicle, traffic",American Indian / Alaska Native,143,"306,256",46.69,58.42,"3,626"
Arizona,2004,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,10**,"153,388",6.52**,8.71**,220
Arizona,2004,"Pedal cyclist, other",White,12**,"4,965,804",0.24**,0.24**,295
Arizona,2004,"Pedal cyclist, other",American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,"Pedestrian, other",White,14**,"4,965,804",0.28**,0.27**,370
Arizona,2004,"Pedestrian, other",Black,--,"226,956",--,--,--
Arizona,2004,"Pedestrian, other",American Indian / Alaska Native,10**,"306,256",3.27**,3.76**,273
Arizona,2004,"Transport, other land",White,38,"4,965,804",0.77,0.76,"1,128"
Arizona,2004,"Transport, other land",American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,"Transport, other (excl. drown by water transp)",White,26,"4,965,804",0.52,0.51,411
Arizona,2004,"Transport, other (excl. drown by water transp)",Asian / HI Native / Pac. Islander,--,"153,388",--,--,--
Arizona,2004,Other specified and classifiable,White,39,"4,965,804",0.79,0.75,756
Arizona,2004,Other specified and classifiable,American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,Other specified / NEC,White,41,"4,965,804",0.83,0.83,736
Arizona,2004,Other specified / NEC,Black,--,"226,956",--,--,--
Arizona,2004,Other specified / NEC,American Indian / Alaska Native,--,"306,256",--,--,--
Arizona,2004,Unspecified,White,145,"4,965,804",2.92,2.81,"2,086"
Arizona,2004,Unspecified,Black,--,"226,956",--,--,--
Arizona,2004,Unspecified,American Indian / Alaska Native,15**,"306,256",4.90**,8.40**,188
Arizona,2003,Cut/Pierce,White,40,"4,854,518",0.82,0.81,895
Arizona,2003,Cut/Pierce,Black,--,"213,993",--,--,--
Arizona,2003,Cut/Pierce,American Indian / Alaska Native,10**,"298,633",3.35**,3.30**,351
Arizona,2003,Cut/Pierce,Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2003,Drowning (includes water transport),White,84,"4,854,518",1.73,1.69,"2,669"
Arizona,2003,Drowning (includes water transport),Black,--,"213,993",--,--,--
Arizona,2003,Drowning (includes water transport),American Indian / Alaska Native,10**,"298,633",3.35**,3.39**,330
Arizona,2003,Drowning (includes water transport),Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2003,Fall,White,474,"4,854,518",9.76,9.47,"1,329"
Arizona,2003,Fall,Black,--,"213,993",--,--,--
Arizona,2003,Fall,American Indian / Alaska Native,27,"298,633",9.04,17.12,329
Arizona,2003,Fall,Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2003,Fire/Flame,White,49,"4,854,518",1.01,0.97,651
Arizona,2003,Fire/Flame,Black,--,"213,993",--,--,--
Arizona,2003,Fire/Flame,American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,Hot object/Substance,White,--,"4,854,518",--,--,--
Arizona,2003,Firearm,White,752,"4,854,518",15.49,15.25,"17,932"
Arizona,2003,Firearm,Black,48,"213,993",22.43,20.73,"1,575"
Arizona,2003,Firearm,American Indian / Alaska Native,46,"298,633",15.4,16.18,"1,488"
Arizona,2003,Firearm,Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2003,Machinery,White,--,"4,854,518",--,--,--
Arizona,2003,Machinery,Black,--,"213,993",--,--,--
Arizona,2003,Natural/Environmental,White,56,"4,854,518",1.15,0.97,932
Arizona,2003,Natural/Environmental,Black,--,"213,993",--,--,--
Arizona,2003,Natural/Environmental,American Indian / Alaska Native,22,"298,633",7.37,9.16,572
Arizona,2003,Natural/Environmental,Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2003,Overexertion,American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,Drug Poisoning,White,617,"4,854,518",12.71,13.16,"13,969"
Arizona,2003,Drug Poisoning,Black,33,"213,993",15.42,18.38,674
Arizona,2003,Drug Poisoning,American Indian / Alaska Native,24,"298,633",8.04,9.2,665
Arizona,2003,Non-Drug Poisoning,White,56,"4,854,518",1.15,1.18,"1,177"
Arizona,2003,Non-Drug Poisoning,Black,--,"213,993",--,--,--
Arizona,2003,Non-Drug Poisoning,American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,Struck by / against,White,12**,"4,854,518",0.25**,0.24**,178
Arizona,2003,Struck by / against,Black,--,"213,993",--,--,--
Arizona,2003,Struck by / against,American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,Suffocation,White,265,"4,854,518",5.46,5.43,"6,149"
Arizona,2003,Suffocation,Black,11**,"213,993",5.14**,4.71**,451
Arizona,2003,Suffocation,American Indian / Alaska Native,41,"298,633",13.73,12.51,"1,609"
Arizona,2003,Suffocation,Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2003,"Motor vehicle, traffic",White,831,"4,854,518",17.12,17.18,"21,529"
Arizona,2003,"Motor vehicle, traffic",Black,31,"213,993",14.49,16.91,864
Arizona,2003,"Motor vehicle, traffic",American Indian / Alaska Native,188,"298,633",62.95,63.96,"6,173"
Arizona,2003,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,14**,"143,220",9.78**,12.72**,290
Arizona,2003,"Pedal cyclist, other",White,--,"4,854,518",--,--,--
Arizona,2003,"Pedal cyclist, other",American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,"Pedestrian, other",White,10**,"4,854,518",0.21**,0.20**,165
Arizona,2003,"Pedestrian, other",American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,"Transport, other land",White,42,"4,854,518",0.87,0.86,"1,181"
Arizona,2003,"Transport, other land",Black,--,"213,993",--,--,--
Arizona,2003,"Transport, other land",American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,"Transport, other (excl. drown by water transp)",White,36,"4,854,518",0.74,0.71,520
Arizona,2003,"Transport, other (excl. drown by water transp)",American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,Other specified and classifiable,White,28,"4,854,518",0.58,0.56,732
Arizona,2003,Other specified and classifiable,American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,Other specified and classifiable,Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2003,Other specified / NEC,White,31,"4,854,518",0.64,0.61,484
Arizona,2003,Other specified / NEC,Black,--,"213,993",--,--,--
Arizona,2003,Other specified / NEC,American Indian / Alaska Native,--,"298,633",--,--,--
Arizona,2003,Unspecified,White,124,"4,854,518",2.55,2.44,"1,874"
Arizona,2003,Unspecified,Black,11**,"213,993",5.14**,5.77**,286
Arizona,2003,Unspecified,American Indian / Alaska Native,26,"298,633",8.71,12.83,569
Arizona,2003,Unspecified,Asian / HI Native / Pac. Islander,--,"143,220",--,--,--
Arizona,2002,Cut/Pierce,White,42,"4,766,279",0.88,0.86,"1,011"
Arizona,2002,Cut/Pierce,Black,--,"204,176",--,--,--
Arizona,2002,Cut/Pierce,American Indian / Alaska Native,21,"291,458",7.21,7.77,616
Arizona,2002,Cut/Pierce,Asian / HI Native / Pac. Islander,--,"134,342",--,--,--
Arizona,2002,Drowning (includes water transport),White,76,"4,766,279",1.6,1.57,"2,781"
Arizona,2002,Drowning (includes water transport),Black,--,"204,176",--,--,--
Arizona,2002,Drowning (includes water transport),American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,Drowning (includes water transport),Asian / HI Native / Pac. Islander,--,"134,342",--,--,--
Arizona,2002,Fall,White,447,"4,766,279",9.38,9.15,"1,600"
Arizona,2002,Fall,Black,--,"204,176",--,--,--
Arizona,2002,Fall,American Indian / Alaska Native,21,"291,458",7.21,13.44,197
Arizona,2002,Fall,Asian / HI Native / Pac. Islander,--,"134,342",--,--,--
Arizona,2002,Fire/Flame,White,42,"4,766,279",0.88,0.86,599
Arizona,2002,Fire/Flame,Black,--,"204,176",--,--,--
Arizona,2002,Fire/Flame,American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,Hot object/Substance,White,--,"4,766,279",--,--,--
Arizona,2002,Firearm,White,880,"4,766,279",18.46,18.3,"21,679"
Arizona,2002,Firearm,Black,41,"204,176",20.08,17.43,"1,557"
Arizona,2002,Firearm,American Indian / Alaska Native,42,"291,458",14.41,13.49,"1,551"
Arizona,2002,Firearm,Asian / HI Native / Pac. Islander,--,"134,342",--,--,--
Arizona,2002,Machinery,White,--,"4,766,279",--,--,--
Arizona,2002,Natural/Environmental,White,59,"4,766,279",1.24,1.08,755
Arizona,2002,Natural/Environmental,American Indian / Alaska Native,15**,"291,458",5.15**,8.50**,175
Arizona,2002,Natural/Environmental,Asian / HI Native / Pac. Islander,--,"134,342",--,--,--
Arizona,2002,Drug Poisoning,White,562,"4,766,279",11.79,12.16,"12,840"
Arizona,2002,Drug Poisoning,Black,33,"204,176",16.16,17.57,800
Arizona,2002,Drug Poisoning,American Indian / Alaska Native,29,"291,458",9.95,10.14,842
Arizona,2002,Non-Drug Poisoning,White,60,"4,766,279",1.26,1.24,"1,235"
Arizona,2002,Non-Drug Poisoning,Black,--,"204,176",--,--,--
Arizona,2002,Non-Drug Poisoning,American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,Struck by / against,White,12**,"4,766,279",0.25**,0.25**,233
Arizona,2002,Struck by / against,American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,Suffocation,White,216,"4,766,279",4.53,4.49,"4,585"
Arizona,2002,Suffocation,Black,--,"204,176",--,--,--
Arizona,2002,Suffocation,American Indian / Alaska Native,29,"291,458",9.95,10.43,877
Arizona,2002,Suffocation,Asian / HI Native / Pac. Islander,--,"134,342",--,--,--
Arizona,2002,"Motor vehicle, traffic",White,858,"4,766,279",18,17.89,"20,406"
Arizona,2002,"Motor vehicle, traffic",Black,23,"204,176",11.27,11.18,766
Arizona,2002,"Motor vehicle, traffic",American Indian / Alaska Native,183,"291,458",62.79,65.24,"6,094"
Arizona,2002,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,10**,"134,342",7.44**,9.92**,136
Arizona,2002,"Pedal cyclist, other",White,--,"4,766,279",--,--,--
Arizona,2002,"Pedal cyclist, other",Black,--,"204,176",--,--,--
Arizona,2002,"Pedestrian, other",White,21,"4,766,279",0.44,0.45,468
Arizona,2002,"Pedestrian, other",American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,"Transport, other land",White,33,"4,766,279",0.69,0.69,846
Arizona,2002,"Transport, other land",Black,--,"204,176",--,--,--
Arizona,2002,"Transport, other land",American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,"Transport, other (excl. drown by water transp)",White,26,"4,766,279",0.55,0.55,566
Arizona,2002,Other specified and classifiable,White,34,"4,766,279",0.71,0.72,829
Arizona,2002,Other specified and classifiable,Black,--,"204,176",--,--,--
Arizona,2002,Other specified and classifiable,American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,Other specified / NEC,White,40,"4,766,279",0.84,0.8,804
Arizona,2002,Other specified / NEC,Black,--,"204,176",--,--,--
Arizona,2002,Other specified / NEC,American Indian / Alaska Native,--,"291,458",--,--,--
Arizona,2002,Other specified / NEC,Asian / HI Native / Pac. Islander,--,"134,342",--,--,--
Arizona,2002,Unspecified,White,105,"4,766,279",2.2,2.18,"1,336"
Arizona,2002,Unspecified,Black,--,"204,176",--,--,--
Arizona,2002,Unspecified,American Indian / Alaska Native,18**,"291,458",6.18**,8.00**,395
Arizona,2001,Cut/Pierce,White,59,"4,669,299",1.26,1.29,"1,581"
Arizona,2001,Cut/Pierce,Black,--,"194,201",--,--,--
Arizona,2001,Cut/Pierce,American Indian / Alaska Native,13**,"284,705",4.57**,4.37**,463
Arizona,2001,Cut/Pierce,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Drowning (includes water transport),White,90,"4,669,299",1.93,1.83,"3,235"
Arizona,2001,Drowning (includes water transport),Black,--,"194,201",--,--,--
Arizona,2001,Drowning (includes water transport),American Indian / Alaska Native,--,"284,705",--,--,--
Arizona,2001,Drowning (includes water transport),Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Fall,White,434,"4,669,299",9.3,9.14,"1,260"
Arizona,2001,Fall,Black,--,"194,201",--,--,--
Arizona,2001,Fall,American Indian / Alaska Native,19**,"284,705",6.67**,12.09**,235
Arizona,2001,Fall,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Fire/Flame,White,44,"4,669,299",0.94,0.93,"1,126"
Arizona,2001,Fire/Flame,Black,--,"194,201",--,--,--
Arizona,2001,Fire/Flame,American Indian / Alaska Native,10**,"284,705",3.51**,3.61**,323
Arizona,2001,Hot object/Substance,White,--,"4,669,299",--,--,--
Arizona,2001,Firearm,White,754,"4,669,299",16.15,15.99,"18,829"
Arizona,2001,Firearm,Black,47,"194,201",24.2,23.69,"1,457"
Arizona,2001,Firearm,American Indian / Alaska Native,34,"284,705",11.94,11.32,"1,296"
Arizona,2001,Firearm,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Machinery,White,--,"4,669,299",--,--,--
Arizona,2001,Natural/Environmental,White,50,"4,669,299",1.07,0.87,629
Arizona,2001,Natural/Environmental,Black,--,"194,201",--,--,--
Arizona,2001,Natural/Environmental,American Indian / Alaska Native,11**,"284,705",3.86**,5.35**,225
Arizona,2001,Drug Poisoning,White,506,"4,669,299",10.84,11.26,"12,090"
Arizona,2001,Drug Poisoning,Black,22,"194,201",11.33,12.8,503
Arizona,2001,Drug Poisoning,American Indian / Alaska Native,23,"284,705",8.08,8.84,657
Arizona,2001,Drug Poisoning,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Non-Drug Poisoning,White,56,"4,669,299",1.2,1.21,"1,146"
Arizona,2001,Non-Drug Poisoning,Black,--,"194,201",--,--,--
Arizona,2001,Non-Drug Poisoning,American Indian / Alaska Native,--,"284,705",--,--,--
Arizona,2001,Non-Drug Poisoning,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Struck by / against,White,18**,"4,669,299",0.39**,0.38**,307
Arizona,2001,Struck by / against,American Indian / Alaska Native,--,"284,705",--,--,--
Arizona,2001,Suffocation,White,192,"4,669,299",4.11,4.09,"4,991"
Arizona,2001,Suffocation,Black,11**,"194,201",5.66**,5.82**,425
Arizona,2001,Suffocation,American Indian / Alaska Native,46,"284,705",16.16,16.25,"1,651"
Arizona,2001,Suffocation,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,"Motor vehicle, traffic",White,776,"4,669,299",16.62,16.54,"20,366"
Arizona,2001,"Motor vehicle, traffic",Black,35,"194,201",18.02,19.23,"1,123"
Arizona,2001,"Motor vehicle, traffic",American Indian / Alaska Native,174,"284,705",61.12,66.86,"5,676"
Arizona,2001,"Motor vehicle, traffic",Asian / HI Native / Pac. Islander,11**,"125,272",8.78**,9.01**,329
Arizona,2001,"Pedal cyclist, other",White,--,"4,669,299",--,--,--
Arizona,2001,"Pedal cyclist, other",American Indian / Alaska Native,--,"284,705",--,--,--
Arizona,2001,"Pedestrian, other",White,32,"4,669,299",0.69,0.7,949
Arizona,2001,"Pedestrian, other",Black,--,"194,201",--,--,--
Arizona,2001,"Pedestrian, other",American Indian / Alaska Native,14**,"284,705",4.92**,6.18**,367
Arizona,2001,"Transport, other land",White,41,"4,669,299",0.88,0.87,"1,088"
Arizona,2001,"Transport, other land",Black,--,"194,201",--,--,--
Arizona,2001,"Transport, other land",American Indian / Alaska Native,--,"284,705",--,--,--
Arizona,2001,"Transport, other (excl. drown by water transp)",White,22,"4,669,299",0.47,0.47,523
Arizona,2001,Other specified and classifiable,White,31,"4,669,299",0.66,0.67,723
Arizona,2001,Other specified and classifiable,American Indian / Alaska Native,--,"284,705",--,--,--
Arizona,2001,Other specified and classifiable,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Other specified / NEC,White,35,"4,669,299",0.75,0.75,825
Arizona,2001,Other specified / NEC,Black,--,"194,201",--,--,--
Arizona,2001,Other specified / NEC,American Indian / Alaska Native,--,"284,705",--,--,--
Arizona,2001,Other specified / NEC,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Arizona,2001,Unspecified,White,101,"4,669,299",2.16,2.1,"1,595"
Arizona,2001,Unspecified,Black,--,"194,201",--,--,--
Arizona,2001,Unspecified,American Indian / Alaska Native,11**,"284,705",3.86**,3.42**,350
Arizona,2001,Unspecified,Asian / HI Native / Pac. Islander,--,"125,272",--,--,--
Total,,,,"102,310","127,984,667",79.94,78.55,"1,976,116"
,,,,,,,,
Injury Outcome: Fatal,,,,,,,,
Injury Type: All Injury,,,,,,,,
Data Years: 2001 to 2020,,,,,,,,
Geography: Arizona,,,,,,,,
Intent: All Intents,,,,,,,,
Mechanism: All Injury,,,,,,,,
Age: All Ages,,,,,,,,
Sex: Both Sexes,,,,,,,,
Race: All Races,,,,,,,,
Ethnicity: All Ethnicities,,,,,,,,
Metro / Non-Metro Indicator: None Selected,,,,,,,,
YPLL Age: 65,,,,,,,,
Year and Race Options: 2001 - 2020 by Bridged Race,,,,,,,,
"Produced by: National Center for Injury Prevention and Control, CDC.",,,,,,,,
